Run,K,Threshold,Precision,Recall,Accuracy,Epsilon,BlockSize
3,10,10,0.0,0.0,0.5,5.0,10
4,5,0,0.0,0.0,0.5,5.0,10
4,5,1,0.0,0.0,0.5,5.0,10
4,5,2,0.0,0.0,0.4,5.0,10
4,5,3,0.0,0.0,0.3,5.0,10
4,5,4,0.0,0.0,0.3,5.0,10
4,5,5,0.0,0.0,0.1,5.0,10
4,5,6,0.16666666666666666,0.2,0.1,5.0,10
4,5,7,0.375,0.6,0.3,5.0,10
4,5,8,0.375,0.6,0.3,5.0,10
4,5,9,0.375,0.6,0.3,5.0,10
4,5,10,0.375,0.6,0.3,5.0,10
4,10,0,0.0,0.0,0.5,5.0,10
4,10,1,0.0,0.0,0.5,5.0,10
4,10,2,0.0,0.0,0.5,5.0,10
4,10,3,0.0,0.0,0.5,5.0,10
4,10,4,0.0,0.0,0.5,5.0,10
4,10,5,0.0,0.0,0.5,5.0,10
4,10,6,0.0,0.0,0.5,5.0,10
4,10,7,0.0,0.0,0.5,5.0,10
4,10,8,0.0,0.0,0.5,5.0,10
4,10,9,0.0,0.0,0.5,5.0,10
4,10,10,0.0,0.0,0.5,5.0,10
0,5,0,0.0,0.0,0.3,10.0,1
0,5,1,0.0,0.0,0.2,10.0,1
0,5,2,0.0,0.0,0.2,10.0,1
0,5,3,0.0,0.0,0.2,10.0,1
0,5,4,0.25,0.2,0.3,10.0,1
0,5,5,0.16666666666666666,0.2,0.1,10.0,1
0,5,6,0.16666666666666666,0.2,0.1,10.0,1
0,5,7,0.16666666666666666,0.2,0.1,10.0,1
0,5,8,0.16666666666666666,0.2,0.1,10.0,1
0,5,9,0.16666666666666666,0.2,0.1,10.0,1
0,5,10,0.2857142857142857,0.4,0.2,10.0,1
0,10,0,0.0,0.0,0.5,10.0,1
0,10,1,0.0,0.0,0.5,10.0,1
0,10,2,0.0,0.0,0.5,10.0,1
0,10,3,0.0,0.0,0.5,10.0,1
0,10,4,1.0,0.2,0.6,10.0,1
0,10,5,1.0,0.2,0.6,10.0,1
0,10,6,1.0,0.2,0.6,10.0,1
0,10,7,1.0,0.2,0.6,10.0,1
0,10,8,1.0,0.2,0.6,10.0,1
0,10,9,0.3333333333333333,0.2,0.4,10.0,1
0,10,10,0.3333333333333333,0.2,0.4,10.0,1
1,5,0,0.5,0.4,0.5,10.0,1
1,5,1,0.4,0.4,0.4,10.0,1
1,5,2,0.4,0.4,0.4,10.0,1
1,5,3,0.4,0.4,0.4,10.0,1
1,5,4,0.3333333333333333,0.4,0.3,10.0,1
1,5,5,0.2857142857142857,0.4,0.2,10.0,1
1,5,6,0.375,0.6,0.3,10.0,1
1,5,7,0.375,0.6,0.3,10.0,1
1,5,8,0.375,0.6,0.3,10.0,1
1,5,9,0.375,0.6,0.3,10.0,1
1,5,10,0.375,0.6,0.3,10.0,1
1,10,0,0.0,0.0,0.5,10.0,1
1,10,1,0.0,0.0,0.5,10.0,1
1,10,2,0.0,0.0,0.5,10.0,1
1,10,3,0.0,0.0,0.5,10.0,1
1,10,4,0.0,0.0,0.5,10.0,1
1,10,5,0.0,0.0,0.5,10.0,1
1,10,6,0.0,0.0,0.5,10.0,1
1,10,7,0.0,0.0,0.5,10.0,1
1,10,8,0.0,0.0,0.5,10.0,1
1,10,9,0.0,0.0,0.5,10.0,1
1,10,10,1.0,0.2,0.6,10.0,1
2,5,0,0.75,0.6,0.7,10.0,1
2,5,1,0.6,0.6,0.6,10.0,1
2,5,2,0.6,0.6,0.6,10.0,1
2,5,3,0.6,0.6,0.6,10.0,1
2,5,4,0.6,0.6,0.6,10.0,1
2,5,5,0.42857142857142855,0.6,0.4,10.0,1
2,5,6,0.42857142857142855,0.6,0.4,10.0,1
2,5,7,0.5,0.8,0.5,10.0,1
2,5,8,0.5,0.8,0.5,10.0,1
2,5,9,0.4444444444444444,0.8,0.4,10.0,1
2,5,10,0.4444444444444444,0.8,0.4,10.0,1
2,10,0,1.0,0.2,0.6,10.0,1
2,10,1,1.0,0.2,0.6,10.0,1
2,10,2,1.0,0.2,0.6,10.0,1
2,10,3,1.0,0.2,0.6,10.0,1
2,10,4,1.0,0.2,0.6,10.0,1
2,10,5,1.0,0.2,0.6,10.0,1
2,10,6,1.0,0.2,0.6,10.0,1
2,10,7,1.0,0.2,0.6,10.0,1
2,10,8,1.0,0.2,0.6,10.0,1
2,10,9,1.0,0.2,0.6,10.0,1
2,10,10,1.0,0.2,0.6,10.0,1
3,5,0,0.5,0.4,0.5,10.0,1
3,5,1,0.5,0.4,0.5,10.0,1
3,5,2,0.5,0.4,0.5,10.0,1
3,5,3,0.4,0.4,0.4,10.0,1
3,5,4,0.4,0.4,0.4,10.0,1
3,5,5,0.4,0.4,0.4,10.0,1
3,5,6,0.4,0.4,0.4,10.0,1
3,5,7,0.3333333333333333,0.4,0.3,10.0,1
3,5,8,0.2857142857142857,0.4,0.2,10.0,1
3,5,9,0.2857142857142857,0.4,0.2,10.0,1
3,5,10,0.2857142857142857,0.4,0.2,10.0,1
3,10,0,0.0,0.0,0.5,10.0,1
3,10,1,0.0,0.0,0.5,10.0,1
3,10,2,0.0,0.0,0.5,10.0,1
3,10,3,0.0,0.0,0.5,10.0,1
3,10,4,0.0,0.0,0.5,10.0,1
3,10,5,0.0,0.0,0.5,10.0,1
3,10,6,0.0,0.0,0.5,10.0,1
3,10,7,0.0,0.0,0.5,10.0,1
3,10,8,0.0,0.0,0.5,10.0,1
3,10,9,0.0,0.0,0.5,10.0,1
3,10,10,0.0,0.0,0.5,10.0,1
4,5,0,1.0,0.4,0.7,10.0,1
4,5,1,1.0,0.4,0.7,10.0,1
4,5,2,1.0,0.4,0.7,10.0,1
4,5,3,0.6666666666666666,0.4,0.6,10.0,1
4,5,4,0.6666666666666666,0.4,0.6,10.0,1
4,5,5,0.4,0.4,0.4,10.0,1
4,5,6,0.4,0.4,0.4,10.0,1
4,5,7,0.2857142857142857,0.4,0.2,10.0,1
4,5,8,0.2857142857142857,0.4,0.2,10.0,1
4,5,9,0.2857142857142857,0.4,0.2,10.0,1
4,5,10,0.2857142857142857,0.4,0.2,10.0,1
4,10,0,1.0,0.2,0.6,10.0,1
4,10,1,1.0,0.2,0.6,10.0,1
4,10,2,1.0,0.2,0.6,10.0,1
4,10,3,1.0,0.2,0.6,10.0,1
4,10,4,1.0,0.2,0.6,10.0,1
4,10,5,1.0,0.2,0.6,10.0,1
4,10,6,1.0,0.2,0.6,10.0,1
4,10,7,1.0,0.2,0.6,10.0,1
4,10,8,1.0,0.2,0.6,10.0,1
4,10,9,1.0,0.2,0.6,10.0,1
4,10,10,1.0,0.2,0.6,10.0,1
0,5,0,0.0,0.0,0.3,10.0,2
0,5,1,0.5714285714285714,0.8,0.6,10.0,2
0,5,2,0.5714285714285714,0.8,0.6,10.0,2
0,5,3,0.5714285714285714,0.8,0.6,10.0,2
0,5,4,0.5,0.8,0.5,10.0,2
0,5,5,0.5,0.8,0.5,10.0,2
0,5,6,0.5,0.8,0.5,10.0,2
0,5,7,0.5,0.8,0.5,10.0,2
0,5,8,0.5,0.8,0.5,10.0,2
0,5,9,0.5,0.8,0.5,10.0,2
0,5,10,0.5555555555555556,1.0,0.6,10.0,2
0,10,0,0.0,0.0,0.5,10.0,2
0,10,1,0.0,0.0,0.5,10.0,2
0,10,2,0.0,0.0,0.5,10.0,2
0,10,3,0.0,0.0,0.5,10.0,2
0,10,4,0.0,0.0,0.4,10.0,2
0,10,5,0.0,0.0,0.4,10.0,2
0,10,6,0.0,0.0,0.2,10.0,2
0,10,7,0.25,0.2,0.3,10.0,2
0,10,8,0.25,0.2,0.3,10.0,2
0,10,9,0.25,0.2,0.3,10.0,2
0,10,10,0.25,0.2,0.3,10.0,2
1,5,0,0.0,0.0,0.4,10.0,2
1,5,1,0.7142857142857143,1.0,0.8,10.0,2
1,5,2,0.7142857142857143,1.0,0.8,10.0,2
1,5,3,0.7142857142857143,1.0,0.8,10.0,2
1,5,4,0.625,1.0,0.7,10.0,2
1,5,5,0.625,1.0,0.7,10.0,2
1,5,6,0.5555555555555556,1.0,0.6,10.0,2
1,5,7,0.5555555555555556,1.0,0.6,10.0,2
1,5,8,0.5555555555555556,1.0,0.6,10.0,2
1,5,9,0.5,1.0,0.5,10.0,2
1,5,10,0.5,1.0,0.5,10.0,2
1,10,0,0.0,0.0,0.5,10.0,2
1,10,1,0.0,0.0,0.5,10.0,2
1,10,2,0.0,0.0,0.5,10.0,2
1,10,3,0.0,0.0,0.5,10.0,2
1,10,4,0.0,0.0,0.5,10.0,2
1,10,5,0.0,0.0,0.5,10.0,2
1,10,6,0.0,0.0,0.5,10.0,2
1,10,7,0.0,0.0,0.5,10.0,2
1,10,8,0.0,0.0,0.3,10.0,2
1,10,9,0.0,0.0,0.3,10.0,2
1,10,10,0.0,0.0,0.3,10.0,2
2,5,0,0.0,0.0,0.3,10.0,2
2,5,1,0.7142857142857143,1.0,0.8,10.0,2
2,5,2,0.7142857142857143,1.0,0.8,10.0,2
2,5,3,0.7142857142857143,1.0,0.8,10.0,2
2,5,4,0.625,1.0,0.7,10.0,2
2,5,5,0.5555555555555556,1.0,0.6,10.0,2
2,5,6,0.5555555555555556,1.0,0.6,10.0,2
2,5,7,0.5555555555555556,1.0,0.6,10.0,2
2,5,8,0.5555555555555556,1.0,0.6,10.0,2
2,5,9,0.5555555555555556,1.0,0.6,10.0,2
2,5,10,0.5555555555555556,1.0,0.6,10.0,2
2,10,0,0.0,0.0,0.5,10.0,2
2,10,1,1.0,0.2,0.6,10.0,2
2,10,2,0.5,0.2,0.5,10.0,2
2,10,3,0.5,0.2,0.5,10.0,2
2,10,4,0.5,0.2,0.5,10.0,2
2,10,5,0.5,0.2,0.5,10.0,2
2,10,6,0.5,0.2,0.5,10.0,2
2,10,7,0.5,0.2,0.5,10.0,2
2,10,8,0.3333333333333333,0.2,0.4,10.0,2
2,10,9,0.3333333333333333,0.2,0.4,10.0,2
2,10,10,0.3333333333333333,0.2,0.4,10.0,2
3,5,0,0.0,0.0,0.3,10.0,2
3,5,1,0.5714285714285714,0.8,0.6,10.0,2
3,5,2,0.5714285714285714,0.8,0.6,10.0,2
3,5,3,0.5714285714285714,0.8,0.6,10.0,2
3,5,4,0.5714285714285714,0.8,0.6,10.0,2
3,5,5,0.5,0.8,0.5,10.0,2
3,5,6,0.5,0.8,0.5,10.0,2
3,5,7,0.5,0.8,0.5,10.0,2
3,5,8,0.5,0.8,0.5,10.0,2
3,5,9,0.4444444444444444,0.8,0.4,10.0,2
3,5,10,0.4444444444444444,0.8,0.4,10.0,2
3,10,0,0.0,0.0,0.5,10.0,2
3,10,1,0.0,0.0,0.5,10.0,2
3,10,2,0.0,0.0,0.5,10.0,2
3,10,3,0.0,0.0,0.5,10.0,2
3,10,4,0.0,0.0,0.5,10.0,2
3,10,5,0.0,0.0,0.5,10.0,2
3,10,6,0.0,0.0,0.5,10.0,2
3,10,7,0.0,0.0,0.4,10.0,2
3,10,8,0.3333333333333333,0.2,0.4,10.0,2
3,10,9,0.3333333333333333,0.2,0.4,10.0,2
3,10,10,0.25,0.2,0.3,10.0,2
4,5,0,0.0,0.0,0.2,10.0,2
4,5,1,0.5714285714285714,0.8,0.6,10.0,2
4,5,2,0.5714285714285714,0.8,0.6,10.0,2
4,5,3,0.5714285714285714,0.8,0.6,10.0,2
4,5,4,0.5714285714285714,0.8,0.6,10.0,2
4,5,5,0.5,0.8,0.5,10.0,2
4,5,6,0.4444444444444444,0.8,0.4,10.0,2
4,5,7,0.4444444444444444,0.8,0.4,10.0,2
4,5,8,0.4444444444444444,0.8,0.4,10.0,2
4,5,9,0.4444444444444444,0.8,0.4,10.0,2
4,5,10,0.4444444444444444,0.8,0.4,10.0,2
4,10,0,0.0,0.0,0.5,10.0,2
4,10,1,0.0,0.0,0.5,10.0,2
4,10,2,0.0,0.0,0.4,10.0,2
4,10,3,0.0,0.0,0.4,10.0,2
4,10,4,0.0,0.0,0.4,10.0,2
4,10,5,0.0,0.0,0.4,10.0,2
4,10,6,0.0,0.0,0.4,10.0,2
4,10,7,0.0,0.0,0.4,10.0,2
4,10,8,0.0,0.0,0.2,10.0,2
4,10,9,0.0,0.0,0.2,10.0,2
4,10,10,0.0,0.0,0.2,10.0,2
0,5,0,0.0,0.0,0.5,10.0,5
0,5,1,0.0,0.0,0.5,10.0,5
0,5,2,0.6,0.6,0.6,10.0,5
0,5,3,0.5714285714285714,0.8,0.6,10.0,5
0,5,4,0.5555555555555556,1.0,0.6,10.0,5
0,5,5,0.5555555555555556,1.0,0.6,10.0,5
0,5,6,0.5555555555555556,1.0,0.6,10.0,5
0,5,7,0.5555555555555556,1.0,0.6,10.0,5
0,5,8,0.5555555555555556,1.0,0.6,10.0,5
0,5,9,0.5555555555555556,1.0,0.6,10.0,5
0,5,10,0.5555555555555556,1.0,0.6,10.0,5
0,10,0,0.0,0.0,0.5,10.0,5
0,10,1,0.0,0.0,0.5,10.0,5
0,10,2,0.0,0.0,0.5,10.0,5
0,10,3,0.0,0.0,0.5,10.0,5
0,10,4,0.6666666666666666,0.8,0.7,10.0,5
0,10,5,0.6666666666666666,0.8,0.7,10.0,5
0,10,6,0.6666666666666666,0.8,0.7,10.0,5
0,10,7,0.5714285714285714,0.8,0.6,10.0,5
0,10,8,0.5714285714285714,0.8,0.6,10.0,5
0,10,9,0.5714285714285714,0.8,0.6,10.0,5
0,10,10,0.5714285714285714,0.8,0.6,10.0,5
1,5,0,0.0,0.0,0.5,10.0,5
1,5,1,0.0,0.0,0.4,10.0,5
1,5,2,0.3333333333333333,0.4,0.3,10.0,5
1,5,3,0.5,0.8,0.5,10.0,5
1,5,4,0.5,1.0,0.5,10.0,5
1,5,5,0.5,1.0,0.5,10.0,5
1,5,6,0.5,1.0,0.5,10.0,5
1,5,7,0.5,1.0,0.5,10.0,5
1,5,8,0.5,1.0,0.5,10.0,5
1,5,9,0.5,1.0,0.5,10.0,5
1,5,10,0.5,1.0,0.5,10.0,5
1,10,0,0.0,0.0,0.5,10.0,5
1,10,1,0.0,0.0,0.5,10.0,5
1,10,2,0.0,0.0,0.5,10.0,5
1,10,3,0.0,0.0,0.4,10.0,5
1,10,4,0.3333333333333333,0.4,0.3,10.0,5
1,10,5,0.42857142857142855,0.6,0.4,10.0,5
1,10,6,0.42857142857142855,0.6,0.4,10.0,5
1,10,7,0.42857142857142855,0.6,0.4,10.0,5
1,10,8,0.42857142857142855,0.6,0.4,10.0,5
1,10,9,0.42857142857142855,0.6,0.4,10.0,5
1,10,10,0.42857142857142855,0.6,0.4,10.0,5
2,5,0,0.0,0.0,0.5,10.0,5
2,5,1,0.0,0.0,0.5,10.0,5
2,5,2,0.5,0.6,0.5,10.0,5
2,5,3,0.625,1.0,0.7,10.0,5
2,5,4,0.5555555555555556,1.0,0.6,10.0,5
2,5,5,0.5555555555555556,1.0,0.6,10.0,5
2,5,6,0.5555555555555556,1.0,0.6,10.0,5
2,5,7,0.5555555555555556,1.0,0.6,10.0,5
2,5,8,0.5555555555555556,1.0,0.6,10.0,5
2,5,9,0.5555555555555556,1.0,0.6,10.0,5
2,5,10,0.5555555555555556,1.0,0.6,10.0,5
2,10,0,0.0,0.0,0.5,10.0,5
2,10,1,0.0,0.0,0.5,10.0,5
2,10,2,0.0,0.0,0.5,10.0,5
2,10,3,0.0,0.0,0.5,10.0,5
2,10,4,0.5,0.4,0.5,10.0,5
2,10,5,0.5,0.4,0.5,10.0,5
2,10,6,0.5,0.4,0.5,10.0,5
2,10,7,0.5,0.4,0.5,10.0,5
2,10,8,0.5,0.4,0.5,10.0,5
2,10,9,0.5,0.4,0.5,10.0,5
2,10,10,0.5,0.4,0.5,10.0,5
3,5,0,0.0,0.0,0.5,10.0,5
3,5,1,0.0,0.0,0.5,10.0,5
3,5,2,0.8,0.8,0.8,10.0,5
3,5,3,0.6666666666666666,0.8,0.7,10.0,5
3,5,4,0.5555555555555556,1.0,0.6,10.0,5
3,5,5,0.5,1.0,0.5,10.0,5
3,5,6,0.5,1.0,0.5,10.0,5
3,5,7,0.5,1.0,0.5,10.0,5
3,5,8,0.5,1.0,0.5,10.0,5
3,5,9,0.5,1.0,0.5,10.0,5
3,5,10,0.5,1.0,0.5,10.0,5
3,10,0,0.0,0.0,0.5,10.0,5
3,10,1,0.0,0.0,0.5,10.0,5
3,10,2,0.0,0.0,0.5,10.0,5
3,10,3,1.0,0.4,0.7,10.0,5
3,10,4,0.8,0.8,0.8,10.0,5
3,10,5,0.8,0.8,0.8,10.0,5
3,10,6,0.8,0.8,0.8,10.0,5
3,10,7,0.6666666666666666,0.8,0.7,10.0,5
3,10,8,0.6666666666666666,0.8,0.7,10.0,5
3,10,9,0.6666666666666666,0.8,0.7,10.0,5
3,10,10,0.6666666666666666,0.8,0.7,10.0,5
4,5,0,0.0,0.0,0.5,10.0,5
4,5,1,0.0,0.0,0.5,10.0,5
4,5,2,0.6,0.6,0.6,10.0,5
4,5,3,0.625,1.0,0.7,10.0,5
4,5,4,0.625,1.0,0.7,10.0,5
4,5,5,0.5555555555555556,1.0,0.6,10.0,5
4,5,6,0.5555555555555556,1.0,0.6,10.0,5
4,5,7,0.5555555555555556,1.0,0.6,10.0,5
4,5,8,0.5555555555555556,1.0,0.6,10.0,5
4,5,9,0.5555555555555556,1.0,0.6,10.0,5
4,5,10,0.5555555555555556,1.0,0.6,10.0,5
4,10,0,0.0,0.0,0.5,10.0,5
4,10,1,0.0,0.0,0.5,10.0,5
4,10,2,0.0,0.0,0.5,10.0,5
4,10,3,1.0,0.2,0.6,10.0,5
4,10,4,1.0,0.6,0.8,10.0,5
4,10,5,0.75,0.6,0.7,10.0,5
4,10,6,0.6,0.6,0.6,10.0,5
4,10,7,0.6,0.6,0.6,10.0,5
4,10,8,0.6,0.6,0.6,10.0,5
4,10,9,0.5,0.6,0.5,10.0,5
4,10,10,0.5,0.6,0.5,10.0,5
0,5,0,0.0,0.0,0.5,10.0,10
0,5,1,0.0,0.0,0.3,10.0,10
0,5,2,0.0,0.0,0.1,10.0,10
0,5,3,0.2,0.2,0.2,10.0,10
0,5,4,0.375,0.6,0.3,10.0,10
0,5,5,0.4444444444444444,0.8,0.4,10.0,10
0,5,6,0.4444444444444444,0.8,0.4,10.0,10
0,5,7,0.4444444444444444,0.8,0.4,10.0,10
0,5,8,0.4444444444444444,0.8,0.4,10.0,10
0,5,9,0.4444444444444444,0.8,0.4,10.0,10
0,5,10,0.4444444444444444,0.8,0.4,10.0,10
0,10,0,0.0,0.0,0.5,10.0,10
0,10,1,0.0,0.0,0.5,10.0,10
0,10,2,0.0,0.0,0.5,10.0,10
0,10,3,0.0,0.0,0.5,10.0,10
0,10,4,0.0,0.0,0.5,10.0,10
0,10,5,0.0,0.0,0.3,10.0,10
0,10,6,0.0,0.0,0.2,10.0,10
0,10,7,0.25,0.2,0.3,10.0,10
0,10,8,0.4,0.4,0.4,10.0,10
0,10,9,0.5,0.6,0.5,10.0,10
0,10,10,0.42857142857142855,0.6,0.4,10.0,10
1,5,0,0.0,0.0,0.5,10.0,10
1,5,1,0.0,0.0,0.5,10.0,10
1,5,2,0.0,0.0,0.3,10.0,10
1,5,3,0.0,0.0,0.3,10.0,10
1,5,4,0.5714285714285714,0.8,0.6,10.0,10
1,5,5,0.5714285714285714,0.8,0.6,10.0,10
1,5,6,0.625,1.0,0.7,10.0,10
1,5,7,0.5555555555555556,1.0,0.6,10.0,10
1,5,8,0.5555555555555556,1.0,0.6,10.0,10
1,5,9,0.5555555555555556,1.0,0.6,10.0,10
1,5,10,0.5555555555555556,1.0,0.6,10.0,10
1,10,0,0.0,0.0,0.5,10.0,10
1,10,1,0.0,0.0,0.5,10.0,10
1,10,2,0.0,0.0,0.5,10.0,10
1,10,3,0.0,0.0,0.5,10.0,10
1,10,4,0.0,0.0,0.4,10.0,10
1,10,5,0.0,0.0,0.4,10.0,10
1,10,6,0.5,0.4,0.5,10.0,10
1,10,7,0.5,0.4,0.5,10.0,10
1,10,8,0.7142857142857143,1.0,0.8,10.0,10
1,10,9,0.7142857142857143,1.0,0.8,10.0,10
1,10,10,0.7142857142857143,1.0,0.8,10.0,10
2,5,0,0.0,0.0,0.5,10.0,10
2,5,1,0.4,0.4,0.4,10.0,10
2,5,2,0.3333333333333333,0.4,0.3,10.0,10
2,5,3,0.42857142857142855,0.6,0.4,10.0,10
2,5,4,0.5555555555555556,1.0,0.6,10.0,10
2,5,5,0.5555555555555556,1.0,0.6,10.0,10
2,5,6,0.5555555555555556,1.0,0.6,10.0,10
2,5,7,0.5555555555555556,1.0,0.6,10.0,10
2,5,8,0.5555555555555556,1.0,0.6,10.0,10
2,5,9,0.5555555555555556,1.0,0.6,10.0,10
2,5,10,0.5555555555555556,1.0,0.6,10.0,10
2,10,0,0.0,0.0,0.5,10.0,10
2,10,1,0.0,0.0,0.5,10.0,10
2,10,2,0.0,0.0,0.5,10.0,10
2,10,3,0.0,0.0,0.5,10.0,10
2,10,4,0.0,0.0,0.5,10.0,10
2,10,5,0.0,0.0,0.3,10.0,10
2,10,6,0.3333333333333333,0.2,0.4,10.0,10
2,10,7,0.3333333333333333,0.2,0.4,10.0,10
2,10,8,0.6,0.6,0.6,10.0,10
2,10,9,0.6666666666666666,0.8,0.7,10.0,10
2,10,10,0.6666666666666666,0.8,0.7,10.0,10
3,5,0,0.0,0.0,0.5,10.0,10
3,5,1,0.3333333333333333,0.2,0.4,10.0,10
3,5,2,0.4,0.4,0.4,10.0,10
3,5,3,0.2857142857142857,0.4,0.2,10.0,10
3,5,4,0.4444444444444444,0.8,0.4,10.0,10
3,5,5,0.5,1.0,0.5,10.0,10
3,5,6,0.5,1.0,0.5,10.0,10
3,5,7,0.5,1.0,0.5,10.0,10
3,5,8,0.5,1.0,0.5,10.0,10
3,5,9,0.5,1.0,0.5,10.0,10
3,5,10,0.5,1.0,0.5,10.0,10
3,10,0,0.0,0.0,0.5,10.0,10
3,10,1,0.0,0.0,0.5,10.0,10
3,10,2,0.0,0.0,0.5,10.0,10
3,10,3,0.0,0.0,0.5,10.0,10
3,10,4,0.0,0.0,0.4,10.0,10
3,10,5,0.0,0.0,0.3,10.0,10
3,10,6,0.4,0.4,0.4,10.0,10
3,10,7,0.4,0.4,0.4,10.0,10
3,10,8,0.4,0.4,0.4,10.0,10
3,10,9,0.5,0.6,0.5,10.0,10
3,10,10,0.5,0.6,0.5,10.0,10
4,5,0,0.0,0.0,0.5,10.0,10
4,5,1,0.0,0.0,0.4,10.0,10
4,5,2,0.25,0.2,0.3,10.0,10
4,5,3,0.3333333333333333,0.4,0.3,10.0,10
4,5,4,0.5,0.8,0.5,10.0,10
4,5,5,0.5555555555555556,1.0,0.6,10.0,10
4,5,6,0.5555555555555556,1.0,0.6,10.0,10
4,5,7,0.5555555555555556,1.0,0.6,10.0,10
4,5,8,0.5555555555555556,1.0,0.6,10.0,10
4,5,9,0.5555555555555556,1.0,0.6,10.0,10
4,5,10,0.5555555555555556,1.0,0.6,10.0,10
4,10,0,0.0,0.0,0.5,10.0,10
4,10,1,0.0,0.0,0.5,10.0,10
4,10,2,0.0,0.0,0.5,10.0,10
4,10,3,0.0,0.0,0.5,10.0,10
4,10,4,0.0,0.0,0.4,10.0,10
4,10,5,0.0,0.0,0.4,10.0,10
4,10,6,0.0,0.0,0.3,10.0,10
4,10,7,0.5,0.4,0.5,10.0,10
4,10,8,0.6,0.6,0.6,10.0,10
4,10,9,0.7142857142857143,1.0,0.8,10.0,10
4,10,10,0.625,1.0,0.7,10.0,10
0,5,0,0.5555555555555556,1.0,0.6,20.0,1
0,5,1,0.5555555555555556,1.0,0.6,20.0,1
0,5,2,0.5555555555555556,1.0,0.6,20.0,1
0,5,3,0.5555555555555556,1.0,0.6,20.0,1
0,5,4,0.5,1.0,0.5,20.0,1
0,5,5,0.5,1.0,0.5,20.0,1
0,5,6,0.5,1.0,0.5,20.0,1
0,5,7,0.5,1.0,0.5,20.0,1
0,5,8,0.5,1.0,0.5,20.0,1
0,5,9,0.5,1.0,0.5,20.0,1
0,5,10,0.5,1.0,0.5,20.0,1
0,10,0,0.7142857142857143,1.0,0.8,20.0,1
0,10,1,0.7142857142857143,1.0,0.8,20.0,1
0,10,2,0.625,1.0,0.7,20.0,1
0,10,3,0.625,1.0,0.7,20.0,1
0,10,4,0.625,1.0,0.7,20.0,1
0,10,5,0.5555555555555556,1.0,0.6,20.0,1
0,10,6,0.5555555555555556,1.0,0.6,20.0,1
0,10,7,0.5555555555555556,1.0,0.6,20.0,1
0,10,8,0.5555555555555556,1.0,0.6,20.0,1
0,10,9,0.5555555555555556,1.0,0.6,20.0,1
0,10,10,0.5,1.0,0.5,20.0,1
1,5,0,0.8333333333333334,1.0,0.9,20.0,1
1,5,1,0.7142857142857143,1.0,0.8,20.0,1
1,5,2,0.625,1.0,0.7,20.0,1
1,5,3,0.625,1.0,0.7,20.0,1
1,5,4,0.625,1.0,0.7,20.0,1
1,5,5,0.5555555555555556,1.0,0.6,20.0,1
1,5,6,0.5,1.0,0.5,20.0,1
1,5,7,0.5,1.0,0.5,20.0,1
1,5,8,0.5,1.0,0.5,20.0,1
1,5,9,0.5,1.0,0.5,20.0,1
1,5,10,0.5,1.0,0.5,20.0,1
1,10,0,1.0,1.0,1.0,20.0,1
1,10,1,0.8333333333333334,1.0,0.9,20.0,1
1,10,2,0.8333333333333334,1.0,0.9,20.0,1
1,10,3,0.8333333333333334,1.0,0.9,20.0,1
1,10,4,0.8333333333333334,1.0,0.9,20.0,1
1,10,5,0.8333333333333334,1.0,0.9,20.0,1
1,10,6,0.7142857142857143,1.0,0.8,20.0,1
1,10,7,0.7142857142857143,1.0,0.8,20.0,1
1,10,8,0.7142857142857143,1.0,0.8,20.0,1
1,10,9,0.7142857142857143,1.0,0.8,20.0,1
1,10,10,0.7142857142857143,1.0,0.8,20.0,1
2,5,0,0.8333333333333334,1.0,0.9,20.0,1
2,5,1,0.625,1.0,0.7,20.0,1
2,5,2,0.625,1.0,0.7,20.0,1
2,5,3,0.5555555555555556,1.0,0.6,20.0,1
2,5,4,0.5555555555555556,1.0,0.6,20.0,1
2,5,5,0.5,1.0,0.5,20.0,1
2,5,6,0.5,1.0,0.5,20.0,1
2,5,7,0.5,1.0,0.5,20.0,1
2,5,8,0.5,1.0,0.5,20.0,1
2,5,9,0.5,1.0,0.5,20.0,1
2,5,10,0.5,1.0,0.5,20.0,1
2,10,0,0.8333333333333334,1.0,0.9,20.0,1
2,10,1,0.8333333333333334,1.0,0.9,20.0,1
2,10,2,0.8333333333333334,1.0,0.9,20.0,1
2,10,3,0.8333333333333334,1.0,0.9,20.0,1
2,10,4,0.8333333333333334,1.0,0.9,20.0,1
2,10,5,0.7142857142857143,1.0,0.8,20.0,1
2,10,6,0.7142857142857143,1.0,0.8,20.0,1
2,10,7,0.7142857142857143,1.0,0.8,20.0,1
2,10,8,0.7142857142857143,1.0,0.8,20.0,1
2,10,9,0.625,1.0,0.7,20.0,1
2,10,10,0.625,1.0,0.7,20.0,1
3,5,0,0.625,1.0,0.7,20.0,1
3,5,1,0.625,1.0,0.7,20.0,1
3,5,2,0.625,1.0,0.7,20.0,1
3,5,3,0.625,1.0,0.7,20.0,1
3,5,4,0.5555555555555556,1.0,0.6,20.0,1
3,5,5,0.5,1.0,0.5,20.0,1
3,5,6,0.5,1.0,0.5,20.0,1
3,5,7,0.5,1.0,0.5,20.0,1
3,5,8,0.5,1.0,0.5,20.0,1
3,5,9,0.5,1.0,0.5,20.0,1
3,5,10,0.5,1.0,0.5,20.0,1
3,10,0,0.625,1.0,0.7,20.0,1
3,10,1,0.625,1.0,0.7,20.0,1
3,10,2,0.625,1.0,0.7,20.0,1
